text,dataset,label
@blessjuxtin @justinvoc4ls @ovoxola PORQUE ESTAS OPINANDO SIN SABER SU PUTA HISTORA CALLATE YA,ibereval,1
@JordiWild Que te calles ya pesao... ACEPTALO DE UNA PUTA VEZ Y dejalo ya en el pasado pide disculpas y ya conbio,ibereval,0
"@prssrx desnudas provocais al igual que un hombre, simplemente porque es un instinto humano.",ibereval,0
"#WK12CL como hacen ganar a la pala Okada, Naito lo merecia. Puta q estoy enojado!!!",ibereval,1
@albafff14 tú eres una perra infernal,ibereval,1
@CRDecoracion si a mi me dicen mardita hubiese dicho 'yo si mi amor' como una real perra pero tu eres nula así que te prestare mi tarjeta para que te compres una personalidad,ibereval,1
"@CamiIa_CabeIIof Me olvidé un millón de cosas, pero bueno, tu novia es muy doris. TE AMO MUCHO, ZORRA. ME ENCANTAS DEMASIADO.",ibereval,1
@laurandzukic @Castol0 Tu eres la novia de la otra zorra https://t.co/oMU8Wr955f,ibereval,1
"Ay pero ojo el chabon se coge a una casada y es un crack y ella una zorra, no?? Imbécil https://t.co/C8NHuo7D8T",ibereval,1
@modadulce Y su padre no es acusado por intento de violación y acoso sexual y otras agresiones sexuales? Las mujeres que lo denuncian más 5,ibereval,0
"@ciudad_magazine Malísimo el comentario, no tiene respeto por todas las mujeres que sufren acoso o violación y no se lee cree. Lastima por que ella llega a un montón de niños y su mensaje no está bueno ni es normal.",ibereval,0
"@VidalSieteDiez Tú eres la perra, no te dejes engañar.",ibereval,1
@lagarder81 Ya tengo claro q tu eres tonto y ya está ..eres como un loro todo lo que ves lo pones sin tener ni puta idea de lo q pones...es q otra explicación no le saco...tb te vas ahora con los vascos...por si los catalanes tb se sale rana.,ibereval,0
@NicolasMaduro Callate la jeta perra que de este año no pasas,ibereval,0
"@salvameoficial @BelenEstebanM Tu eres una HDP,MALA GUARRA ODIABLE EL SER MAS VIL SINVERGÜENZA DESGRACIADA DROGADICTA DE MIERDA BelenEstebanM",ibereval,1
Lisa agradece que tenes un dueño con corazón porque te mereces que te ahorque perra hdp😡,ibereval,1
@SoyDas117 @LuckasDroiidYT1 @BrandonGaming6 @LlinxaYT Y tu eres mi esposa ve a la cocina zorra >:v,ibereval,1
"@smercedesfranco @BSCmask007 @flynn_and_clu @abdalabucaram @daloes10 @LassoGuillermo Perra mentirosa y mereces mas calificativos ante tamaña mentira, gracias a gente como tu y al error histórico a la grabación del complot es que Abdala Bucaram ha puesto u",ibereval,1
Ayuda para difundir el Movimiento SEMEN!! @HumorNegroo RT SEMEN!,ibereval,0
"@anaisbernal @sextaNoticias Ocultarse para actuar, esconder el cuerpo del delito, inventarse coartadas, etc., no son índices de que sabes lo que has hecho, sabes que está muy mal hecho y por ello estás muy cuerdo?",ibereval,0
@PadreJosePalmar CÁLLATE LA JETA PADRE HIJO DE PERRA.!!! https://t.co/VgE9Vq8WTC,ibereval,0
@FrankliLeonardo Cállate perra. Jajajaja,ibereval,1
@VicxorAlt Tu eres una zorra ladrona no me diste mi cuenta del directo buuu pasado de jaime 🕳👓💢👓💤💨🕳💣❣💛❣💣💦💨💜❣💛❣💣💟🗯💭🗨🕳👓,ibereval,1
momento del día: vero y yo cogidos de la mano mientras me dice ''es que tú eres muy zorra'',ibereval,1
"Prisión preventiva contra jefe policial acusado de violación y acoso sexual - En audiencia inicial el juez de Paz de Guazapa, resolvió este día enviar a prisión preventiva al inspector de la Policía Nacional Civil, Pablo de la Cruz Díaz Bernabe, a qui... https://t.co/jK51nEYcXV",ibereval,0
"@GingerJoker25 Jajajaja que perra mi amiga, si a esas nos vamos tú eres 5to dan en putería",ibereval,1
mi novia es una puta merienda😍🤯😛💦,ibereval,1
@PhilipMarlowe10 @quimforn Tu eres un poco bastante hijo de la gran puta no? Y no es una pregunta cabronazo. Es una jodida afirmación #alertaporhijodeputa #alertacabronazo #alertatuputamadre,ibereval,0
La puta escena en la que la asiática salva a Finn? Pero tu eres subnormal o como va?,ibereval,0
"Y por la PEDERASTIA, VIOLACIÓN y ACOSO IMBÉCIL @SandovalIniguez?? Por esos PECADOS DEBERÍA TEMBLAR TU IGLESIA de VERGÜENZA!! @Pontifex_es Póngales un bozal a esos curas hocicones, lengua de diablos, machines, misóginos, homófobos, DENIGRAN su Iglesia y OFENDEN a la Sociedad #Asco https://t.co/96KjZa8rFq",ibereval,0
"Esto me recordó a la señora que vi ayer en el super, enseñándole a la hija de unos 4 años a cantar 'que perra que perra, que perra mi amiga' https://t.co/nOksvasXHP",ibereval,1
"Tu puta madre, cállate ya. Fue epica. https://t.co/OGatK3lBaa",ibereval,1
Que guarra tienes que ser en el catre — Cuando quiero con quien quiero https://t.co/nBUSE7ejJb,ibereval,0
"@AndyToughCookie Comemela, cambio y corto",ibereval,0
Mecagontodo 2 tíos en clase aprueban y llevan 35 min quejándose de su nota tío que has aprobado callate la puta boca 😂,ibereval,0
La perra les ladró a un grupo de adolescentes. Yo salí y le dije: 'Manu! callate! Dejá los gurises en paz!' Que vejez.,ibereval,0
"@anaisbernal Yo estoy convencida de que todas las tonterías que dice son premeditadas, para llamar la atención y que no nos olvidemos de ella. Es imposible que sea ta tonta!!",ibereval,1
@LoboEfimero Eso se pasa con un simple 'PERRA YA CALLATE!!!',ibereval,1
Basta de victimizar a Cacho porque es de otra época!!!! Acoso y violación es lo mismo ahora y en 1970.,ibereval,0
@DalasReview #MeToo es por acoso y violacion por abuso de poder. Lo de Depp es acusación de supuesto maltrato en pareja. No son lo mismo.,ibereval,0
Es lo que se merecía la perra esa. https://t.co/fTgIlxbnRU,ibereval,1
"Voy a hacer un compilado de videitos con todas las cosas que le digo a mi perra, eso les va a provocar multiples acv y van a morir todos. Que goma que soy la puta madre.",ibereval,1
@LuciaAvelino3 pero cállate vos perra (hoy no estoy creativo para putear),ibereval,1
@ladivaza Vamos DIVAZA TU PUEDES 💝👑 TU ERES LA MAS PERRA ❤🎆👑,ibereval,0
@anaisbernal Merecían que se le cortase la polla a él y al juez que dictó su inocencia ...y los abogados que asumieron su defensa al horno con sus huevos el la boca 😡😡😡,ibereval,0
'te voy a enseñar política de una forma objetivCRISTINA ES UNA HIJA DE RE MIL PUTA',ibereval,1
@kolderiu19 Pero decir que entras a un barrio y que te meten una polla en la garganta jajajaja,ibereval,0
"@el_pais La educación y la cultura tiene mucho peso y sí acoso y violación son crímenes y cada país e individuo lo evalúan de formas diferentes... Y los casamientos de infantes, la pedofilia, la trata de personas, etc. Demasiados crímenes sin atender.",ibereval,0
"La chica de diamons me dice 'ay si tenes una cintura re chiquita' hija de puta no ves que estoy gorda, t voy a comprar igual pero cállate",ibereval,1
Zaz. Enseñando los recibos. Qué perra. https://t.co/84NnOIFKRE,ibereval,1
@JoeelSsj comemela lindo JAJAJA,ibereval,0
@DonHarbano @iqsolita Jajajaja hijo de perra deja de enseñar mis alternas!,ibereval,0
"@billboard Ay estúpida perra gracias a otros tu eres famosa , idiota!!!",ibereval,1
"@KimKardashian @EliLinnetz Perra, tapate pasas pena. Te vives de enseñar el culo que es lo unico bueno que tienes🙄🐍",ibereval,1
Las mujeres son libres de vestirse como se les de la puta gana. https://t.co/ekqJuPDuYa,ibereval,0
"@LaailaMontiel Ensuciar a alguien por resentida por así decirlo o algún motivo que no sea acoso , violación o maltrato es una pelotudes tremenda !!! Dejen vivir a la gente que no hizo nada y ensucien al que en verdad se lo merece.",ibereval,0
"@AgosBlanco13 Te cabe, no te lo mereces por zorra",ibereval,1
hijo de puta t dije q te iba a enseñar de sonido,ibereval,0
@GladisDiputada @Almagro_OEA2015 @OEA_oficial VIEJA CEROTA HIJA DE LA GRAN PUTA CALLATE MALDITA PERRA.,ibereval,1
Mentiras que se le dicen a una mujer: -Te quiero -Eres la unica en mi vida -Estaba con mis amigos -Sigue chupando que yo te aviso,ibereval,1
Y tu eres perra?,ibereval,1
"'Y ésta canción se la dedico a mi perra (Laika) . Tú eres mi Laiki Mi Laiki , Laiki , Laiki . Mi Laiki , Laiki , Laiki Perra perra perra Lai Lai ' Ahr lo que es estar al pedo. ' :v https://t.co/fN6Mj5tRQt",ibereval,0
me estresa que me hablen mientras escucho música CALLATE LA PUTA MADRE CALLATE NO ME HABLES MAS,ibereval,0
"esas jotillas ridículas de biografías pedorras de #twitter y fotos enseñando la panochita de perra sucia deberían adjuntarle: jota, inventada y posona; pinches guangas.",ibereval,1
Le estoy enseñando a árabes decir “pinche puta” 😂😂😂😂 ¿En que momento me volví la mexicana que prometí jamás ser? 🤦🏾‍♀️😂,ibereval,0
@BIoodyCountess < cuando porque poco más puede hacer maldita zorra tetona. No mereces el apellido Bathory.-,ibereval,1
Esta tarde estaba enseñándole los funkos nuevos a @MadWonderlands con la vitrina abierta y mi perra se ha estampado contra la puerta de cristal 😂,ibereval,0
"@afrikaner Y está perfecto, hay muchos feminismos, pero se están peleando con la nada denunciando que violación no es lo mismo que acoso.",ibereval,0
@aguus_nanni Aaaaa callate maldita perra que vos tambien me tenes abandonada,ibereval,1
"// Hostia puta, si tú eres del Fake Danganronpa, si mal no recuerdo¿ https://t.co/vqFg6j4QKx",ibereval,1
La ven más perra que ellas y siempre están criticando. Estás mujeres que viven en competencia son una comedia. Ridículas.,ibereval,1
@lizbethsm19 Cállate perra si ahorita te tomaste una ultra,ibereval,1
En El Mundo Están Todos Locos Ahora el Tema Es Acoso Sexual Gente Cuenta 20años Para Atrás Sera O No Todos Son Acosados Vamos. https://t.co/CDX2fueSxD,ibereval,0
La chica es puta. El chico es un hijo de puta. Las putas nosotras siempre no? https://t.co/PfzLPx4SEU,ibereval,1
@AgusCussinolpda Jajajajaa y vos ? Cállate queres que ahora se acuerdan de mi perra,ibereval,1
"No le encuentro la puta gracia a los memes y videos con la canción de movimiento naranja, todos mecos compartiendo esas tonterías 🙄🤭",ibereval,0
@wikitetas_culos Movimiento SEMEN apoya esas tetas. Un RT para difundir la campaña!,ibereval,0
"@Proctologo Maldito hijo de perra... no sé por que no se fue por una puta letrina en su pueblo y se ahogó en mierda, como lo merecia.",ibereval,0
"Y mis primas calladas pq saben que aquí la perra de la familia soy yo y que con un mensaje les arruino la vida perfecta que aparentan, a parte las dos me caen bien 🙄",ibereval,1
@tamaraasavio jajajajajaj soy imbecil tremeno acoso a tu tuiti pobre ajajajjaa yo + <3,ibereval,0
Otra puta vez enseñando prioridades.,ibereval,1
Antonio Caballero y como ser de mal gusto e ignorante a la vez. Claro que no es lo mismo acoso sexual y violación pero hay varias conductas que componen la violencia sexual.,ibereval,0
"Joder nena me mata como te mueves, agarrar tu culo fuerte, separar tus nalgas, sentir tu coño apretando mi polla mientras me comes la boca, eres salvaje y eso me encanta https://t.co/uOU3Qj9saE",ibereval,1
@MarialeOficial Ya cállate puta caballo hija de tu perra madre,ibereval,1
"Es estúpido pensar que te tratan de inmaduro, o que haces acoso cibernético. No todos somos perfectos, y esta bien. Vos con aquel tweet te fuiste al carajo, pero bueno, todos cometemos errores. @itsjoelpimentel",ibereval,0
@RebecaS72720624 @TowandaRebels En serio lo de ser puta te parece Bien ? Gran Trabajo del regimen Franco-Hitler ...,ibereval,0
zorra eres tu que no te sientes hombre y no entiendes que toda mujer es bella,ibereval,1
@LucasSpadafora Lucas callate que no lees dm nunca la puta que te pario ahre,ibereval,1
"Relaja la polla que nadie se merece a semejante imbecil como tú, no te preocupes que nadie se va a acercar a un idiota integral https://t.co/Y5A65WAUtj",ibereval,0
"@arisool__ JAJAJA QUE HIJA DE PUTA, canto hermoso callate",ibereval,1
@SoleOchoa15 ammmmmmmm vos sabes que no me gusta nadie callate perra,ibereval,1
"@Maxxx_Powerr @HormingAtomica @SoyDeLimon O en el de las mujeres, con sus historiales de acoso y/o violación a cuestas que se encuentran a una señora con barba y pene en el vestuario",ibereval,1
"@LaloBrn Vi un cortometraje de unos 35 min aproximadamente muy bueno, te lo recomiendo, busca en Google 'Una paciente muy guarra' se llama",ibereval,1
@XxkirtsxX @keepingaIex callate la puta boca pesado,ibereval,1
"@anaisbernal @AmparoRubiales Por ello está la ley que no ha salido por culpa de los dos partidos de derechas PP y CS. La ley de la violencia de género es muy necesaria que se revise no es no. Así es el patriarcado no puede seguir campando por sus respeto,",ibereval,0
"@hermanntertsch Basta! Poned pie en pared a tanta provocación y cortad la humillación de estos cuatro hijos de perra,",ibereval,0
como me caga que me digan te recomiendo una pelicula y me la empiecen a contar. si te pregunto adelante si no callate la puta boca!,ibereval,0
"-Mamá, mamá, ¿por qué la novia va vestida de blanco? -Porque es el día más feliz de su vida. -¿Y por qué el novio va vestido de negro?",ibereval,0
"La puta madre qe buena novia es esta piba Quiero una novia asi, esos regalos enamoran",ibereval,0
Fav si eres bien puta para meterte al nuevo grupo de dm que crearé donde nos enseñaras las tetas guarra desgrac,ibereval,1
Cuando el coreano se pone caliente pero tu eres una perra fria mas fria que rusia gil culiao nomas https://t.co/qFF6eunZLt,ibereval,1
@anaisbernal @lamarea_com Lo mereces ;-),ibereval,0
@AyudaMadrid @LeticiaDolera Le deseo una muerte lenta y dolorosa a la escoria humana que le ha hecho eso al pobre gatito.,ibereval,0
CALLATE GUARRA https://t.co/sNQF9mdeyG,ibereval,1
"Literal vivimos en un mundo donde si una chica es violada es 'por perra', 'por descuidada', siempre tiene la culpa la chica agredida, nunca el que agrede... sinceramente la gente que piensa así me da un puto asco.",ibereval,0
Alguien le quiere enseñar a mi perra a abrir/cerrar la puerta y ya que estamos poner llave!!! 😪,ibereval,1
"@elisacarrio La concha de tu madre hija de mil puta!!! Nada más, no lo mereces",ibereval,1
@Yuki_prostituta yo lo que quiero es tu coño y que tú quieras mi polla~,ibereval,1
"“Que tú eres perra,miau,miau,miau”. –Valentina 17 años,mientras piensa para que nació JAJSJAJAJAJAJA.",ibereval,1
La insistencia en flirsteo sin correspondencia es: Acoso - La violación es un delito- No admito otra interpretación que justifique estas situaciones- Ver video https://t.co/TVx2jFE2aM,ibereval,0
"@Mata974 @lorefeliz @iuandalucia @ciktricstrans @Barbijaputa @iunida @PSOE @ahorapodemos Zorra y puta no son machistas? Vaya hombre, el premio a la feminista del año ya tiene dueño",ibereval,0
@AquiCorroVrgara Porque tú eres más perra todavía. 💅👄👅👑💄,ibereval,1
Tanta denuncia de acoso sexual y violación y yo tengo un año sin coger.,ibereval,0
"@Mzavalagc @RicardoAnayaC @lopezobrador_ Callate perra no tienes ningún derecho a ladrar, pudrete.",ibereval,1
@tinaletina Pero yo no quiero arriesgarme a que sea de ese 10% restante.,ibereval,0
"Ahora resulta que la mujer es una bruja que lo trataba fatal y la otra es una guarra, feminismo marca Patiño and Cia.... #masqueamigus",ibereval,1
@valevitarb es que tú eres LA perra MAYOR 🐕✨✨✨✨✨,ibereval,1
@ColiTerry Escuché muy atentamente su intervención y no pudo decir más tonterías en menos tiempo. No tiene ni puta idea de nada y menos de vela. Te leeré en el ABC,ibereval,0
"Cara Delevigne, acusada de fomentar el acoso y la violación en su nuevo anuncio https://t.co/GnNzMoVl7a https://t.co/pHRb7OWg97",ibereval,0
"No es por alarmar pero acoso, violación y feminicidio son términos muy diferentes. Ojo! No se confundan. Hablar de feminicidios y violaciones es mucho más grave, no disminuyamos el grado de peligro al que están expuestas las #mexiquenses. #NiUnaMas #NiUnaMenos #Denuncia #Edomex https://t.co/zfdxXpdVdK",ibereval,0
@DeenisseMb Jeje callate perra,ibereval,1
@Paulaa_villamil Tú eres mi perra:(,ibereval,1
"@LeticiaDolera Zorra como lista, como al hombre se le dice zorro, sin restos de patriarcado. No debería de ofender. Si es como insulto. Es que son mongers",ibereval,1
